system:index,institution_type,name,no2,.geo
0000000000000000016c_0,Fortune 500 HQ,"136. Penske Automotive Group, Inc., South Telegraph Road, Bloomfield Township, MI, USA",3.5851790419471824E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.28730156714144,42.602602349368304]}"
0000000000000000016d_0,Fortune 500 HQ,135. DOLLAR TREE,2.8598597488854934E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.30739180953275,36.75456984975022]}"
0000000000000000016e_0,Fortune 500 HQ,134. UNION PACIFIC,5.6017896557348994E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.9265976147031,41.28207888171261]}"
0000000000000000016f_0,Fortune 500 HQ,"133. International Paper, Poplar Avenue, Memphis, TN, USA",2.803803955668336E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-89.82703683553154,35.11963603265269]}"
00000000000000000170_0,Fortune 500 HQ,132. CENTURYLINK,1.939668062846537E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-92.09079135151275,32.4785890973413]}"
00000000000000000171_0,Fortune 500 HQ,131. SOUTHERN,3.820390786572428E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.41917882513204,33.73623049510863]}"
00000000000000000172_0,Fortune 500 HQ,130. PACCAR,5.832052186646674E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.2113028280403,47.63316794043763]}"
00000000000000000173_0,Fortune 500 HQ,129. AMGEN,2.790103500054643E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.8156710540685,34.17640498432719]}"
00000000000000000174_0,Fortune 500 HQ,128. Cummins,4.919916464778855E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.17987678200629,39.772909204391816]}"
00000000000000000175_0,Fortune 500 HQ,"127. Halliburton, North Sam Houston Parkway East, Houston, TX, USA",5.206843216562373E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.96330630180664]}"
00000000000000000176_0,Fortune 500 HQ,"126. Duke Energy, South Tryon Street, Charlotte, NC, USA",4.557654940388463E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.83490084149514,35.24540017242943]}"
00000000000000000177_0,Fortune 500 HQ,125. US Foods Holdings,8.417066270536193E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.8776926689922,41.97378165048464]}"
00000000000000000178_0,Fortune 500 HQ,"124. Thermo Fisher Scientific, 3rd Avenue, Waltham, MA, USA",5.5132253566997674E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.27682621846343,42.41395613970321]}"
00000000000000000179_0,Fortune 500 HQ,"123. Eli Lilly and Company Corporate Center, Delaware Street, Indianapolis, IN, USA",4.919916464778855E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.17987678200629,39.772909204391816]}"
0000000000000000017a_0,Fortune 500 HQ,"122. DXC Technology, Tysons Boulevard, Tysons, VA, USA",3.825812524956197E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.25062285785825,38.89256022595468]}"
0000000000000000017b_0,Fortune 500 HQ,"121. Starbucks, Pike Place, Seattle, WA, USA",5.915514217561968E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.33706696781704,47.63316794043763]}"
0000000000000000017c_0,Fortune 500 HQ,120. NUCOR,4.557654940388463E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.83490084149514,35.24540017242943]}"
0000000000000000017d_0,Fortune 500 HQ,"119. Dollar General Corporate Headquarters, Mission Ridge, Goodlettsville, TN, USA",3.3039171507628906E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.68293334111323,36.314395360531655]}"
0000000000000000017e_0,Fortune 500 HQ,118. MACY'S,4.4671309054528835E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.4820608950204,39.081206435619784]}"
0000000000000000017f_0,Fortune 500 HQ,117. U.S. BANCORP,4.766322957067659E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.2855506793917,44.992121005126236]}"
00000000000000000180_0,Fortune 500 HQ,116. Mondelez International,5.166900175112131E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.81481059910382,42.16242786014974]}"
00000000000000000181_0,Fortune 500 HQ,"115. Kraft Heinz Innovation Center, Ericsson Drive, Warrendale, PA, USA",3.162887341482782E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.08031600283475,40.65325818282894]}"
00000000000000000182_0,Fortune 500 HQ,"114. Raytheon Company, Apple Hill Drive, Tewksbury, MA, USA",3.658651372221763E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.21394414857507,42.66548441925667]}"
00000000000000000183_0,Fortune 500 HQ,"113. PBF Energy, Sylvan Way, Parsippany, NJ, USA",3.89164273438516E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.48381178277012,40.841904392494044]}"
00000000000000000184_0,Fortune 500 HQ,"112. INTL FCStone, 5th Avenue, New York, NY, USA",1.0035571628393234E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.77902232260568]}"
00000000000000000185_0,Fortune 500 HQ,"111. Northwestern Mutual, East Mason Street, Milwaukee, WI, USA",4.322945639449935E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.8776926689922,43.042776838586875]}"
00000000000000000186_0,Fortune 500 HQ,"110. Philip Morris International Inc, Park Avenue, New York, NY, USA",1.0035571628393234E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.77902232260568]}"
00000000000000000187_0,Fortune 500 HQ,"109. Arrow Electronics, East Dry Creek Road, Centennial, CO, USA",2.9379583494468344E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-104.85585153885114,39.584262994726714]}"
00000000000000000188_0,Fortune 500 HQ,"108. Northrop Grumman, Fairview Park Drive, Falls Church, VA, USA",4.258994319781494E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.18774078796989,38.89256022595468]}"
00000000000000000189_0,Fortune 500 HQ,"107. Rite Aid, Market Street, Camp Hill, PA, USA",3.3413309277090835E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.93621250841642,40.21308369361038]}"
0000000000000000018a_0,Fortune 500 HQ,"106. TRAVELERS  New York, USA",5.9637985140385424E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.4148165946679,40.77902232260568]}"
0000000000000000018b_0,Fortune 500 HQ,105. Micron Technology,2.121693072548858E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.17462411875712,43.60871546758217]}"
0000000000000000018c_0,Fortune 500 HQ,104. Twenty-First Century Fox,1.1137873414493033E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.71614025271731]}"
0000000000000000018d_0,Fortune 500 HQ,103. Abbott Laboratories,4.80710552844879E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.8776926689922,42.288191999926475]}"
0000000000000000018e_0,Fortune 500 HQ,102. Hewlett Packard Enterprise,3.7045142487867996E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.14842075815193,37.44627261852225]}"
0000000000000000018f_0,Fortune 500 HQ,101. USAA,3.3146318935266405E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.50476248012613,29.397367672811342]}"
00000000000000000190_0,Fortune 500 HQ,100. Coca-Cola,3.820390786572428E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.41917882513204,33.73623049510863]}"
00000000000000000191_0,Fortune 500 HQ,99. Progressive,3.080143883525255E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.4637215403788,41.533607161266076]}"
00000000000000000192_0,Fortune 500 HQ,98. Capital One Financial,4.0154185224026575E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.18774078796989,38.95544229584305]}"
00000000000000000193_0,Fortune 500 HQ,97. CHS,4.0424976089398515E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.03402239983825,44.8663568653495]}"
00000000000000000194_0,Fortune 500 HQ,96. ABBVIE,4.601718877670502E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.81481059910382,42.35107406981484]}"
00000000000000000195_0,Fortune 500 HQ,95. 3M,4.2963647677743145E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.09690446972661,44.92923893523787]}"
00000000000000000196_0,Fortune 500 HQ,94. Plains GP holdings,4.62703000555975E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.77466009214154]}"
00000000000000000197_0,Fortune 500 HQ,93. Exelon,7.601491201048877E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.62616438943873,41.84801751070791]}"
00000000000000000198_0,Fortune 500 HQ,92. General Dynamics,4.258994319781494E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.18774078796989,38.89256022595468]}"
00000000000000000199_0,Fortune 500 HQ,91. Publix Super Markets,3.5056949685457605E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-81.96677809948574,28.013962135267278]}"
0000000000000000019a_0,Fortune 500 HQ,90. NIKE,3.50169637734502E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.7772414570356,45.49517756423317]}"
0000000000000000019b_0,Fortune 500 HQ,89. Enterprise Products Partners,4.62703000555975E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.77466009214154]}"
0000000000000000019c_0,Fortune 500 HQ,88. Tech Data,2.436336666896159E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.7842450080345,27.95108006537891]}"
0000000000000000019d_0,Fortune 500 HQ,87. DEERE,3.757150867437342E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51873960430358,41.533607161266076]}"
0000000000000000019e_0,Fortune 500 HQ,86. ConocoPhillips,4.62703000555975E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.77466009214154]}"
0000000000000000019f_0,Fortune 500 HQ,85. TJX,5.1638507695764175E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.40259035824016,42.288191999926475]}"
000000000000000001a0_0,Fortune 500 HQ,84. Massachusetts Mutual Life Insurance,3.783333941697765E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.59734968611913,42.099545790261374]}"
000000000000000001a1_0,Fortune 500 HQ,83. World Fuel Services,4.1248501277005455E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.20608014261147,25.750207619286083]}"
000000000000000001a2_0,Fortune 500 HQ,82. ALLSTATE,5.898166618091944E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.81481059910382,42.099545790261374]}"
000000000000000001a3_0,Fortune 500 HQ,81. Oracle,3.69650343927987E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.2113028280403,37.50915468841062]}"
000000000000000001a4_0,Fortune 500 HQ,80. Tyson Foods,2.2272597260752275E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.10301758794047,36.18863122075492]}"
000000000000000001a5_0,Fortune 500 HQ,78. TIAA,1.1137873414493033E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.71614025271731]}"
000000000000000001a6_0,Fortune 500 HQ,78. United Continental Holdings,7.601491201048877E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.62616438943873,41.84801751070791]}"
000000000000000001a7_0,Fortune 500 HQ,77. Honeywell International,3.89164273438516E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.48381178277012,40.841904392494044]}"
000000000000000001a8_0,Fortune 500 HQ,"76. Merck Kenilworth, NJ, USA",1.0333320928485882E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.29516557310502,40.65325818282894]}"
000000000000000001a9_0,Fortune 500 HQ,Liberty Mutual Insurance Group,7.673807305835998E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.08818000879833,42.35107406981484]}"
000000000000000001aa_0,Fortune 500 HQ,74. Best Buy,4.3773370930034446E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.2855506793917,44.8663568653495]}"
000000000000000001ab_0,Fortune 500 HQ,73. Nationwide,3.5626061255252316E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.9728912176996,39.96155541405691]}"
000000000000000001ac_0,Fortune 500 HQ,72. American Express,1.1137873414493033E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.71614025271731]}"
000000000000000001ad_0,Fortune 500 HQ,71. New York Life Insurance,1.1137873414493033E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.71614025271731]}"
000000000000000001ae_0,Fortune 500 HQ,70. Charter Communications,5.045111752950983E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.54058073444463,41.030550602159146]}"
000000000000000001af_0,Fortune 500 HQ,69. Delta Air Lines,3.820390786572428E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.41917882513204,33.73623049510863]}"
000000000000000001b0_0,Fortune 500 HQ,68. American Airlines Group,3.989411648459077E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.31000315224716,32.73011737689477]}"
000000000000000001b1_0,Fortune 500 HQ,67. HCA Healthcare,3.9721055016417835E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.80869748088996,36.18863122075492]}"
000000000000000001b2_0,Fortune 500 HQ,66. AIG,1.1137873414493033E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.71614025271731]}"
000000000000000001b3_0,Fortune 500 HQ,65. Cigna,3.332327819415275E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.72311382589587,41.84801751070791]}"
000000000000000001b4_0,Fortune 500 HQ,64. CISCO Systems,4.5630690016335E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89689247859847,37.32050847874552]}"
000000000000000001b5_0,Fortune 500 HQ,63. Morgan Stanley,1.0035571628393234E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.77902232260568]}"
000000000000000001b6_0,Fortune 500 HQ,62. Goldman Sachs Group,1.1137873414493033E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.71614025271731]}"
000000000000000001b7_0,Fortune 500 HQ,61. Pfizer,1.1137873414493033E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.71614025271731]}"
000000000000000001b8_0,Fortune 500 HQ,60. Lockheed Martin,3.955910821460863E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.12485871808151,38.95544229584305]}"
000000000000000001b9_0,Fortune 500 HQ,59. Energy Transfer,5.0348112262864E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.80694659314024,32.792999446783135]}"
000000000000000001ba_0,Fortune 500 HQ,58. Caterpillar,5.166900175112131E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.81481059910382,42.16242786014974]}"
000000000000000001bb_0,Fortune 500 HQ,57. Facebook,3.2800659400907986E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.2113028280403,37.44627261852225]}"
000000000000000001bc_0,Fortune 500 HQ,56. Humana,4.496994406105207E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-85.73970229278773,38.26373952707102]}"
000000000000000001bd_0,Fortune 500 HQ,55. HP,3.7045142487867996E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.14842075815193,37.44627261852225]}"
000000000000000001be_0,Fortune 500 HQ,54. SYSCO,4.62703000555975E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.77466009214154]}"
000000000000000001bf_0,Fortune 500 HQ,52. Albertsons,2.121693072548858E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-116.17462411875712,43.60871546758217]}"
000000000000000001c0_0,Fortune 500 HQ,51. Centene,5.4413799194717365E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.20432925486175,38.64103194640121]}"
000000000000000001c1_0,Fortune 500 HQ,50. Prudential Financial,1.253653967105048E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.16940143332829,40.71614025271731]}"
000000000000000001c2_0,Fortune 500 HQ,48. Archer Daniels Midland,7.601491201048877E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.62616438943873,41.84801751070791]}"
000000000000000001c3_0,Fortune 500 HQ,48. Pepsico,1.1137873414493033E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.71614025271731]}"
000000000000000001c4_0,Fortune 500 HQ,47. Fedex,4.498879346366405E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.07856511508501,35.11963603265269]}"
000000000000000001c5_0,Fortune 500 HQ,46. United Technologies,3.538995449350773E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-72.78599589578423,41.72225337093118]}"
000000000000000001c6_0,Fortune 500 HQ,45. Procter and Gamble,4.4671309054528835E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.4820608950204,39.081206435619784]}"
000000000000000001c7_0,Fortune 500 HQ,44. MetLife,1.1137873414493033E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.71614025271731]}"
000000000000000001c8_0,Fortune 500 HQ,43. INTEL,4.416408532822157E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95977454848683,37.383390548633884]}"
000000000000000001c9_0,Fortune 500 HQ,41. Lowes,4.050189782267826E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.83490084149514,35.559810521871256]}"
000000000000000001ca_0,Fortune 500 HQ,41. United Parcel Service,3.820390786572428E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.41917882513204,33.73623049510863]}"
000000000000000001cb_0,Fortune 500 HQ,40. Freddie Mac,4.0154185224026575E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.18774078796989,38.95544229584305]}"
000000000000000001cc_0,Fortune 500 HQ,39. Target,4.766322957067659E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.2855506793917,44.992121005126236]}"
000000000000000001cd_0,Fortune 500 HQ,38. IBM,4.3054764320777464E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.72922694410973,41.09343267204751]}"
000000000000000001ce_0,Fortune 500 HQ,37. Johnson And Johnson,9.955978610234118E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-74.42092971288176,40.527494043052215]}"
000000000000000001cf_0,Fortune 500 HQ,36. State Farm Insurance,3.453913808686066E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-88.94668785709442,40.46461197316385]}"
000000000000000001d0_0,Fortune 500 HQ,35. DuPont De Nemours,4.634085701209006E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.55280697087235,39.772909204391816]}"
000000000000000001d1_0,Fortune 500 HQ,34. Dell Technologies,2.949895987748289E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-97.68729557157737,30.46636286091357]}"
000000000000000001d2_0,Fortune 500 HQ,33. Anthem,4.919916464778855E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-86.17987678200629,39.772909204391816]}"
000000000000000001d3_0,Fortune 500 HQ,32. Comcast,4.650911397845651E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.17551455154215,39.96155541405691]}"
000000000000000001d4_0,Fortune 500 HQ,31. Marathon Petrolium,3.154373575388357E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.66459398647163,41.030550602159146]}"
000000000000000001d5_0,Fortune 500 HQ,30. Citigroup,1.1137873414493033E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.71614025271731]}"
000000000000000001d6_0,Fortune 500 HQ,29. Wells Fargo,3.726038482694589E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.3999490377054,37.76068296796409]}"
000000000000000001d7_0,Fortune 500 HQ,28. Boeing,7.601491201048877E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.62616438943873,41.84801751070791]}"
000000000000000001d8_0,Fortune 500 HQ,27. Home Depot,3.820390786572428E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.41917882513204,33.73623049510863]}"
000000000000000001d9_0,Fortune 500 HQ,26. Microsoft,4.840742305243481E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.14842075815193,47.69605001032599]}"
000000000000000001da_0,Fortune 500 HQ,25. Bank of America,4.557654940388463E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-80.83490084149514,35.24540017242943]}"
000000000000000001db_0,Fortune 500 HQ,24. Valero Technology,3.3146318935266405E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-98.50476248012613,29.397367672811342]}"
000000000000000001dc_0,Fortune 500 HQ,23. Phillips,4.62703000555975E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.3606589857078,29.77466009214154]}"
000000000000000001dd_0,Fortune 500 HQ,22. Fannie Mae,4.987559050937402E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-77.06197664819315,38.89256022595468]}"
000000000000000001de_0,Fortune 500 HQ,21. General Electric,7.673807305835998E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.08818000879833,42.35107406981484]}"
000000000000000001df_0,Fortune 500 HQ,20. Kroger,4.4671309054528835E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-84.4820608950204,39.081206435619784]}"
000000000000000001e0_0,Fortune 500 HQ,19. Verizon Communication,1.1137873414493033E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.71614025271731]}"
000000000000000001e1_0,Fortune 500 HQ,18. JP Morgan,1.1137873414493033E-4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-73.9807552236632,40.71614025271731]}"
000000000000000001e2_0,Fortune 500 HQ,17. Walgreens Boots Alliance,5.166900175112131E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-87.81481059910382,42.16242786014974]}"
000000000000000001e3_0,Fortune 500 HQ,Cardinal Health,3.330270187797298E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.09865535747633,40.087319553833645]}"
000000000000000001e4_0,Fortune 500 HQ,15. Alphabet,3.753432061332663E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.08553868826357,37.383390548633884]}"
000000000000000001e5_0,Fortune 500 HQ,14. Costco Wholesale,4.6535009013712724E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.0226566183752,47.507403800660896]}"
000000000000000001e6_0,Fortune 500 HQ,13. General Motors,4.6757924824856683E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.03577328758797,42.35107406981484]}"
000000000000000001e7_0,Fortune 500 HQ,2. Exxon Mobil,5.319909137212932E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.93271073291696,32.792999446783135]}"
000000000000000001e8_0,Fortune 500 HQ,7. McKesson,5.319909137212932E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.93271073291696,32.792999446783135]}"
000000000000000001e9_0,Fortune 500 HQ,13. Ford Motor,5.572753257592516E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.1615374273647,42.35107406981484]}"
000000000000000001ea_0,Fortune 500 HQ,11. Chevron,4.003940691165702E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.95977454848683,37.76068296796409]}"
000000000000000001eb_0,Fortune 500 HQ,"10. Amerisource Bergen Drug Corporation Chesterbrook, PA, USA",3.2861406678652176E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-75.489924900984,40.087319553833645]}"
000000000000000001ec_0,Fortune 500 HQ,9. AT&T,4.451856069335591E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-96.74406452325186,32.855881516671495]}"
000000000000000001ed_0,Fortune 500 HQ,8. CVS Health,3.6172731607239124E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-71.46547242812854,41.97378165048464]}"
000000000000000001ee_0,Fortune 500 HQ,6. UnitedHealth Group,3.7796018553808414E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-93.47419688905681,44.92923893523787]}"
000000000000000001ef_0,Fortune 500 HQ,5. Amazon,5.915514217561968E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.33706696781704,47.63316794043763]}"
000000000000000001f0_0,Fortune 500 HQ,3. Berkshire Hathaway INC.,5.6017896557348994E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-95.9265976147031,41.28207888171261]}"
000000000000000001f1_0,Fortune 500 HQ,3. Apple,3.985390454264525E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.0226566183752,37.32050847874552]}"
000000000000000001f2_0,Fortune 500 HQ,1. Walmart,2.553710416745125E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-94.2287817277172,36.37727743042002]}"
